houseArea,houseAge,houseFloorSum,distance,houseBedroom,houseBathroom,houseLivingRoom,busAround,shopping_mallAround,parkAround,subwayAround,schoolAround,houseOrientation_东北,houseOrientation_东南,houseOrientation_北,houseOrientation_南,houseOrientation_南北,houseOrientation_西,houseOrientation_西北,houseOrientation_西南,houseHousingPeriod_满二年,houseHousingPeriod_满五年,houseFloorType_低层,houseFloorType_高层,unitPrice
-0.1693320667776431,-0.497840040308333,0.06162147087405747,-0.09317163107369748,1.0,1.0,2.0,10.0,10.0,2.0,1.0,10.0,0,0,0,0,1,0,0,0,0,0,0,1,11.185268261530247
-0.39101361838022747,-1.0292780668426091,0.8320994536394841,-0.9476903768993022,2.0,1.0,2.0,10.0,10.0,2.0,3.0,10.0,0,0,0,0,1,0,0,0,0,1,0,1,10.379100420546374
0.09090279814712968,-1.0292780668426091,0.9605124507670553,-0.9429902080629563,2.0,2.0,2.0,10.0,10.0,4.0,2.0,10.0,0,0,0,0,1,0,0,0,0,1,0,1,10.795485591841238
-0.3075544571543533,-0.6041276456151883,-0.8372695090189404,1.187436019251733,1.0,1.0,2.0,10.0,10.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1,1,0,10.222050368613774
0.6551831113173444,0.13988559153279828,0.7036864565119131,-0.1498215658346,2.0,1.0,2.0,10.0,10.0,2.0,1.0,10.0,0,0,0,1,0,0,0,0,0,0,1,0,11.211157990697956
0.7885863375287807,0.5650360127602192,-0.8372695090189404,0.057656379189173435,2.0,2.0,2.0,10.0,10.0,1.0,0.0,10.0,0,0,0,1,0,0,0,0,0,0,1,0,11.08328036286033
0.4194821730521459,0.6713236180670744,-0.8372695090189404,1.7393127644054915,2.0,2.0,2.0,10.0,10.0,2.0,0.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,10.114396566181995
0.266145131429805,-0.2852648296946226,-0.7088565118913692,0.11081222190009597,2.0,2.0,2.0,3.0,9.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,10.517185599222747
0.22255360102573965,0.2461731968396535,-0.9656825061465114,0.23343409329289927,2.0,2.0,2.0,10.0,10.0,1.0,1.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,10.73713553288364
0.4416065176290838,0.13988559153279828,0.5752734593843419,0.023713757006746175,2.0,2.0,2.0,10.0,10.0,0.0,0.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,11.163538187081768
-0.5430363425029483,0.13988559153279828,-0.8372695090189404,-0.4799706369099871,1.0,1.0,2.0,10.0,10.0,1.0,2.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,10.881719685950467
0.320251201830831,-1.1355656721494642,0.5752734593843419,0.5636547083126425,2.0,2.0,2.0,10.0,10.0,0.0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,1,10.730159875701064
