houseArea,houseAge,houseFloorSum,distance,houseBedroom,houseBathroom,houseLivingRoom,busAround,shopping_mallAround,parkAround,subwayAround,schoolAround,houseOrientation_东北,houseOrientation_东南,houseOrientation_东西,houseOrientation_北,houseOrientation_南,houseOrientation_南北,houseOrientation_西,houseOrientation_西南,houseHousingPeriod_满二年,houseHousingPeriod_满五年,houseFloorType_低层,houseFloorType_高层,unitPrice
-0.07380660949013186,-1.253581505451369,0.9702391952623964,0.22938969884187216,2.0,1.0,2.0,10.0,10.0,1.0,1.0,3.0,0,0,0,0,1,0,0,0,0,0,1,0,10.457430135375523
-0.3302189518000354,-0.2667947857332779,1.1810906599639919,-0.6827921978004899,2.0,1.0,2.0,10.0,10.0,0.0,1.0,2.0,0,0,0,0,1,0,0,0,0,1,0,1,10.83370091325064
-0.29876837543858614,-0.04750884801814655,-1.1382754517535578,0.2562905549708731,2.0,0.0,1.0,10.0,10.0,1.0,0.0,7.0,0,0,0,0,1,0,0,0,0,0,0,1,9.748353055586138
0.12110683509388089,-1.253581505451369,-0.4002953252979738,-0.5439087779868401,2.0,1.0,2.0,10.0,10.0,0.0,1.0,10.0,0,0,0,0,1,0,0,0,0,0,1,0,10.518429918794682
0.2729510190555269,-0.7053666611635406,0.9702391952623964,-0.370496297014649,3.0,1.0,2.0,10.0,10.0,1.0,2.0,8.0,0,0,0,0,0,1,0,0,1,0,0,1,10.917648820068036
-0.3173983346845402,-0.7053666611635406,0.12683333645601477,1.256985442750795,2.0,0.0,2.0,10.0,10.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0,1,9.595942850988095
-0.08201981732974589,-1.1439385365938033,0.8648134629115987,1.6659833698137727,2.0,1.0,2.0,3.0,5.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,9.87657873597891
-0.3063806168509116,-0.48608072344840925,1.0756649276131942,-0.6763099687674503,2.0,1.0,2.0,10.0,10.0,1.0,1.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,10.89386482776298
-0.3081835161327779,0.06213412083941913,-0.6111467899995692,0.1070161587435799,2.0,0.0,2.0,10.0,10.0,1.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,1,9.948938815440046
-0.15573836574384303,-1.253581505451369,0.8648134629115987,-0.3701589047632806,2.0,1.0,2.0,10.0,10.0,1.0,0.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,10.654738533250855
0.4808854028974643,-1.253581505451369,-0.2948695929471761,-0.21563282908279924,3.0,1.0,2.0,10.0,10.0,1.0,2.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,10.51961869044739
-0.3061802947084819,-0.595723692305975,0.23225906880681246,-0.35275203634007035,2.0,1.0,2.0,10.0,10.0,0.0,0.0,6.0,0,0,0,0,1,0,0,0,0,1,0,1,10.425846412115792
-0.38029948740743846,-0.04750884801814655,-1.1382754517535578,-0.44324291212662764,2.0,2.0,0.0,10.0,10.0,0.0,2.0,9.0,0,0,0,0,1,0,0,0,1,0,1,0,10.34425545234668
0.49570924143725575,-1.253581505451369,-0.08401812824558065,-0.35304559713812494,3.0,1.0,2.0,10.0,10.0,1.0,7.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0,10.801003129083949
-0.18959280781444746,-1.1439385365938033,0.12683333645601477,0.49013685881299884,2.0,1.0,2.0,10.0,10.0,0.0,2.0,10.0,0,0,0,0,0,0,0,0,0,0,1,0,10.257132911914496
-0.19179635138117318,0.5007059962696818,0.9702391952623964,-0.6318350079528781,1.0,0.0,2.0,10.0,10.0,1.0,2.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,10.488798934228665
-0.22925659201551074,-1.1439385365938033,-1.03284971940276,-0.11851607840029507,2.0,1.0,2.0,9.0,10.0,0.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,1,10.755133090916752
0.21686081917523553,1.2682067782726416,0.12683333645601477,0.46807349041629515,3.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,9.945396955613338
-0.31779897896939935,-1.0342955677362378,1.3919421246655872,-0.09691197492003638,2.0,0.0,2.0,10.0,10.0,1.0,3.0,10.0,0,0,0,0,1,0,0,0,1,0,0,0,10.398488625955148
