ID,houseLoc,longitude,latitude,unitPrice,housePrice,houseArea,houseBedroom,houseRoom,houseOrientation,houseAge
461,浦口江浦街道团结路8号中海万锦熙岸,118.6196672431613,32.05263553490774,19003,149,78.41,2,5,南,8.0
462,栖霞尧化门尧新大道66号金尧新村,118.86695314220513,32.12079763976616,12774,76,59.5,2,4,南北,23.0
463,栖霞马群百水桥南路1号南湾营宁康苑,118.90055190355505,32.04370353261701,14639,125,85.39,3,5,南北,16.0
464,浦口桥北浦珠北路59号大华锦绣华城桂美颂,118.71791641621685,32.12096713240145,17583,230,130.81,3,7,南北,16.0
465,鼓楼定淮门江东北路418号清江西苑,118.73333598693449,32.06962525363234,39636,540,136.24,3,7,南,15.0
466,浦口桥北浦外路28号旭日爱上城六区,118.71493201658144,32.133822756135494,21560,235,109,3,6,南北,8.0
467,鼓楼金陵小区金燕路燕江园小区,118.75837223597479,32.107537873255374,21376,115,53.8,2,4,南北,24.0
468,雨花台铁心桥江艺路25号春江新城新河苑,118.73910907409604,31.96493356801235,19443,180,92.58,3,6,南北,14.0
469,浦口顶山浦云路18号珍珠雅苑,118.68929936544737,32.108385975605,11398,106,93,3,6,南北,5.0
470,浦口桥北柳州东路198号威尼斯水城第一街区,118.74326629850924,32.14073825059616,18860,215,114,3,6,南北,14.0
471,雨花台西善桥单家村街8号乐业东苑,118.69232166840433,31.938591722397387,14576,125,85.76,3,5,南北,9.0
472,浦口江浦街道白马路银城颐居悦见山,118.62766215583204,32.07394360728048,24783,285,115,3,7,南北,5.0
473,玄武徐庄软件园苏宁大道8号紫金东郡,118.88966064413675,32.0852403831774,30243,410,135.57,4,8,南北,11.0
474,秦淮瑞金路苜卫路35号苜卫路35号小区,118.82807797918036,32.03912357599887,24829,159,64.04,2,4,南北,39.0
475,栖霞马群百水桥南路南湾营文康苑,118.89108843573369,32.040379271946215,13525,120,88.73,3,5,南北,17.0
476,浦口桥北百润路天润城第七街区,118.72120026187223,32.14698578779085,12445,112,90,3,6,南北,14.0
477,江宁麒麟科技城智通路216号新保弘领东苑(A区),118.8959477479208,32.026121378905216,20091,221,110,3,7,南北,4.0
478,六合龙池龙华东路48号蒋湾花园,118.8154063737391,32.30961711430523,6556,59,90,3,5,东,5.0
479,玄武卫岗小卫街216号东郊美树苑,118.84220811414552,32.0386602027449,38294,500,130.57,3,7,南,19.0
480,栖霞摄山星城竹丝西路步青苑,118.99323385220417,32.14032651980863,10459,94,89.88,3,6,南北,14.0
481,建邺茶南水西门大街31号露园小区,118.74458314328018,32.034813831864554,30347,189,62.28,2,4,南,28.0
482,江宁九龙湖诚信大道899号合家春天,118.83829408912416,31.91369682867062,20455,180,88,3,6,南北,15.0
483,建邺奥南元前路颐和铂湾花园,118.67822197699027,31.97176039817501,41380,480,116,3,7,南北,3.0
484,玄武后宰门佛心桥43号佛心桥43号小区,118.81505526020533,32.05217489527193,28000,210,75,3,5,南北,39.0
485,江宁江宁大学城龙眠大道弘阳上院,118.89357663064415,31.930079409587737,35240,400,113.51,4,8,南北,5.0
486,江宁将军大道将军大道10号翠屏清华园,118.77783577287651,31.94859265815749,17306,289,167,3,7,南北,18.0
487,"建邺南湖育英街,近南湖路文体西村",118.75266096262273,32.031474107450464,26867,195,72.58,3,5,南,39.0
488,溧水溧水区中兴西路10号创维乐活城,119.00622442734553,31.69258198218493,7097,66,93,3,6,南北,6.0
489,浦口江浦街道康华路19号康华新村,118.63784716137032,32.0679137502262,14428,135,93.57,3,6,南北,23.0
490,浦口桥北大桥北路1号华侨城,118.72152909886394,32.12930755666674,16659,143,85.84,2,5,南,19.0
491,玄武孝陵卫中山门大街299号中冶钟鼎山庄,118.85744997392773,32.040116979773046,58981,950,161.07,4,8,南北,13.0
492,雨花台板桥新城新城大街金地自在城(二期),118.66180444184124,31.908826500958604,14236,118,82.89,3,6,南北,12.0
493,鼓楼龙江龙腾街21号裕顺雅苑,118.73957068419011,32.06538529793475,41094,505,122.89,3,7,南北,21.0
494,鼓楼宁海路扬州路15-17号扬州路15-17号小区,118.74773659835687,32.07728379844892,69671,368,52.82,2,4,西,37.0
495,鼓楼金陵小区水关桥121-122号金川新寓,118.75254697910346,32.10414272916275,16673,139,83.37,2,5,南北,21.0
496,江宁麒麟科技城开城路188号中南麒麟锦城,118.92011216737374,32.050769982316496,15061,131,86.98,2,5,南北,6.0
497,玄武玄武门西家大塘鸡鸣山庄,118.78703727092321,32.06384015031953,45642,222,48.64,2,4,南,46.0
498,江宁百家湖通淮街18号太平花苑(北苑),118.79499820281704,31.94326347299608,17693,115,65,2,4,南,10.0
499,鼓楼华侨路汉中路萍聚村,118.76082526223243,32.045301345139926,71269,350,49.11,2,4,南北,39.0
500,玄武珠江路鸡鹅巷红庙小区,118.78544992851161,32.05003558493611,37535,218,58.08,2,4,南,28.0
501,浦口桥北天华东路102号威尼斯水城第十街区,118.74975805810688,32.145715375395206,13634,120,88.02,2,5,南北,8.0
502,栖霞马群五棵松128号东景花园,118.87427299818087,32.04679923497432,24359,190,78,2,5,南北,17.0
503,浦口桥林新城浦乌路弘阳时光泊月,118.65639047274563,32.095543544253324,13783,119,86.34,3,5,南北,3.0
504,江宁江宁大学城弘景大道齐武路2号陶苑,118.89273184331309,31.888950620088504,16952,139,82,2,5,南北,15.0
505,六合龙池龙湖东路2号沿河花园,118.81612299184616,32.33861716020113,9180,86,93.69,3,5,南北,10.0
506,浦口顶山七里桥北路1号金地浅山艺境,118.64629650869445,32.09371022791436,25000,295,118,4,8,南北,7.0
507,鼓楼江东水西门大街618号苏宁檀悦(南区),118.72277222738288,32.0393987150781,60683,960,158.2,4,8,南北,1.0
508,浦口顶山泰工路3号左所雅苑,118.69879380265887,32.139187343033065,9725,88,90.49,2,5,南北,1.0
509,六合雄州方州路199号珑翠芳庭,118.83801407001302,32.36225271130404,8621,75,87,3,6,南北,5.0
510,栖霞尧化门尧和西路2号上铁月桂园,118.86278491214588,32.12011324800492,14229,127,89.26,2,5,南,12.0
511,建邺奥南双闸路95号海珀星晖(一期),118.68549498702068,31.982497604259926,46380,700,150.93,4,8,南北,7.0
512,栖霞马群环陵路99号紫园,118.88411677980437,32.053632198393494,36481,505,138.43,3,7,南北,11.0
513,玄武锁金村板仓街100号钟麓花园,118.81885374995753,32.075762583275235,24343,185,76,3,5,南,24.0
514,江宁禄口金石路99号里外城,118.86349260317832,31.776303144566207,8578,83,96.77,3,7,南北,10.0
515,浦口桥北柳洲东路203号威尼斯水城第六街区,118.7475847223141,32.14675523448853,13214,115,87.03,2,5,南北,10.0
516,玄武孝陵卫双拜岗龙湖紫金原著,118.85783450503784,32.03560846567327,42174,485,115,3,7,南北,6.0
517,浦口桥北江山路9号浦泰和天下(三期),118.73405653061592,32.13731646994963,16173,145,89.66,2,5,南北,7.0
518,栖霞摄山星城天佐路天佑苑,118.98819269201458,32.139990053630896,10112,91,90,3,6,南北,9.0
519,鼓楼江东清江路85号苏宁天玺国际广场,118.72484306565393,32.04597159346436,47209,515,109.09,3,6,南北,10.0
520,滨江开发区滨江地秀路522号绿地国际花都(一期),118.58959592589459,31.852214156740683,11404,130,114,4,8,南北,7.0
521,浦口桥北百润路2号天润城第三街区,118.72967993794965,32.149519291613295,13918,135,97,2,5,南北,16.0
522,鼓楼建宁路建宁路121号安乐村,118.7585179673851,32.094289742087,28744,162,56.36,2,4,南北,6.0
523,栖霞摄山星城朝阳路摄山星城听竹苑,119.00115823642044,32.14595218160768,11163,96,86,3,6,南北,16.0
524,鼓楼湖南路湖南路绿地紫金中心,118.77134653971677,32.071303365567324,50375,699,138.76,3,7,南北,5.0
525,六合龙池龙华路66号骋望七里楠花园,118.79186387192696,32.321470795985526,7548,63,83.47,2,5,南北,10.0
526,玄武月苑兴贤路兴贤佳园修贤苑,118.83080106264671,32.10538284780351,16725,115,68.76,2,4,南北,18.0
527,六合大厂杨村二路山潘四村,118.75307700975074,32.2391309291844,10953,92,84,3,6,南北,24.0
528,浦口桥北柳洲南路10号大华锦绣华城香榭美颂,118.71744128012824,32.11577078198429,16091,140,87.01,2,4,南北,12.0
529,鼓楼许府巷中央路389号凤凰和鸣(西区),118.77708528475077,32.08607616621868,53572,600,112,3,6,南北,16.0
530,鼓楼宁海路虎踞关43号虎踞关43号小区,118.75772838032653,32.05369335299697,44910,266,59.23,2,4,南北,32.0
531,鼓楼龙江草场门大街128号宁工新寓二村,118.73253129360903,32.060485570803834,24900,173,69.48,2,4,南北,24.0
532,鼓楼五塘广场张王庙38号金碧花园,118.77185551335455,32.103254176661366,17874,133,74.41,2,4,南北,26.0
533,玄武月苑月香路6号紫金墨香苑,118.8296902048025,32.09966763622684,22106,168,76,2,4,南,13.0
534,浦口高新区泰冯路69号苏宁天华绿谷庄园,118.71125941491891,32.162357267996676,11844,104,87.81,2,5,南北,10.0
535,浦口江浦街道黄山岭路21号金隅紫京叠院,118.61052664025199,32.073952255215694,20584,247,120,4,8,南北,4.0
536,雨花台小行小行路35号药械厂家属大院,118.74036568611281,31.985400990677682,26924,168,62.4,3,4,南,16.0
537,玄武丹凤街唱经楼西街3-7号唱经楼小区,118.78187507027201,32.054543326525774,24325,180,74,2,4,南北,24.0
538,江宁麒麟科技城智通路111号中海国际社区3期,118.90445827150288,32.02935846156655,20621,282,136.76,4,8,南北,8.0
539,雨花台能仁里雨花南路雨花新村五村,118.76688551541683,31.996837490955954,25402,185,72.83,3,5,南北,38.0
540,鼓楼宁海路宁海路113号匡庐新村,118.7657299785028,32.05778934022535,75867,580,76.45,3,5,南,34.0
541,雨花台板桥新城华兴大街101号富力尚悦居(二期),118.66910926362358,31.918381418707707,19307,195,101,3,6,南北,6.0
542,秦淮夫子庙太平南路西一新村,118.7844162643102,32.02894166836558,50509,288,57.02,2,4,南北,29.0
543,鼓楼宁海路虎踞关4-7号虎踞关4-7号小区,118.75848501151184,32.054694267966084,45258,250,55.24,2,4,南北,34.0
544,浦口顶山沪霍线商城小区,118.6777663557111,32.11069327621235,13937,131,94,3,6,南北,25.0
545,鼓楼三牌楼三牌楼大街138号三牌楼小区,118.75976384399033,32.08406583987605,22500,135,60,3,5,南北,30.0
546,溧水溧水区仪凤南路70号御景仕家(一期),119.04100500647687,31.630658357115966,9048,95,105,3,7,南北,4.0
547,建邺兴隆松花江西街59号滨江奥城听雨苑,118.71490771067018,32.018188076530265,34042,490,143.94,3,6,南北,16.0
548,六合龙池鹭岛中路26号中岛花园,118.75094291742288,32.044566164582,8982,79,87.96,3,7,南北,5.0
549,浦口江浦街道花莲路8号颐和九里,118.58759921406696,32.02662008267367,18919,210,111,3,7,南北,4.0
550,江宁麒麟科技城麒东路777号东郊小镇第二街区,118.94771943276243,32.055050701348506,9408,109,115.87,3,7,南北,16.0
551,六合雄州棠景路14号龙津广场,118.8381842580167,32.33748952641018,15235,195,128,4,8,南北,4.0
552,六合龙池雄州西路荣盛龙湖半岛长河郡,118.8094395199643,32.335457557656326,13649,120,87.92,4,8,南北,12.0
553,六合雄州白果路68号银杏家园,118.84757271304294,32.34621466274579,10892,110,101,3,6,南,9.0
554,浦口顶山吉庆路6号阳光帝景,118.67780940003026,32.105653271520104,16722,158,94.49,2,5,南北,12.0
555,浦口高新区盘城后街38号盘城新居,118.70269165934836,32.21042962097699,8164,80,98,3,6,南,12.0
556,栖霞马群环陵路1号天泓山庄,118.88762725795803,32.05830065767022,26846,400,149,3,7,南北,14.0
557,浦口江浦街道康华路98号盛景华庭北苑,118.63481103025381,32.05842622349996,16047,138,86,2,5,南北,6.0
558,建邺奥体嵩山路129号万达华府东苑,118.7328493739094,31.999399330329616,47946,588,122.64,3,7,南北,19.0
559,浦口顶山浦环路13号盛泰嘉园,118.69699140570927,32.12875278877307,10715,135,126,3,6,南北,3.0
560,浦口江浦街道新浦路128号宝隆时代广场,118.63309628547238,32.05628287161292,10390,55,52.94,2,4,南,6.0
561,雨花台梅山辅机路绿洲南苑C区,118.63412546123544,31.897518293432658,11012,98,89,3,6,南北,9.0
562,雨花台西善桥天保桥路8号长盛东苑,118.68241247190925,31.945096498795035,12443,108,86.8,3,5,南,10.0
563,栖霞龙潭港城路龙岸花园祥和苑,119.06953688230713,32.18637135958138,9081,79,87,3,5,南北,8.0
564,鼓楼建宁路晓街31号滨江东苑,118.74965295785171,32.09915085349987,22300,134,60.09,2,4,南北,25.0
565,浦口高新区高新路33号弘阳时光里二期,118.70689708051563,32.17986746907713,22440,140,62.39,2,5,南北,6.0
566,秦淮朝天宫王府大街冶山道院小区,118.77201668880927,32.03823736646863,26586,148,55.67,2,4,南北,28.0
567,雨花台板桥新城新湖大道8号金地自在城(八期),118.65865158445997,31.90287870831428,14184,161,113.51,4,7,南北,10.0
568,鼓楼湖南路云南路48-1号云南路48-1号小区,118.75623270647063,32.076030611137625,27669,148,53.49,2,4,南,44.0
569,六合雄州香塘路16号丰盛凤凰府,118.83318032076801,32.35203995411359,9269,95,102.5,3,6,南北,7.0
570,江宁将军大道将军大道1号翠屏东南,118.77654136392485,31.9545761805613,20296,308,151.76,4,8,南北,19.0
571,秦淮夫子庙慧园街24号王府园小区,118.78196439254332,32.02893429219181,49455,290,58.64,2,4,南北,34.0
572,滨江开发区滨江润寿北路盛江花苑海棠园,118.59157463275368,31.86270891957673,7778,70,90,3,6,南北,17.0
573,浦口桥北天华东路104号威尼斯水城十二街区,118.75422701602976,32.14641974108716,13645,120,87.95,2,5,南北,8.0
574,建邺奥南扬子江大道华侨城天鹅堡,118.68676084970303,31.987481384338384,47116,980,208,4,9,南,4.0
575,江宁将军大道韩府路19号南航揽翠苑,118.77631760035578,31.94195130000769,21637,352,162.69,4,8,南北,19.0
576,浦口桥北江山路幸福美地,118.73558865922097,32.13572706541237,12691,105,82.74,2,5,南北,11.0
577,浦口桥北南浦路323号江岸水城,118.73375842070126,32.15718732663609,11616,128,110.2,3,6,南北,18.0
578,秦淮月牙湖海福巷71号银城东岳府,118.83714931839602,32.021908027568664,39098,520,133,4,8,南北,6.0
579,鼓楼金陵小区宝燕南路20号燕归园,118.76047545771213,32.10757936419056,21135,114,53.94,2,4,南北,23.0
580,玄武珠江路珠江路199-203号单号珠江路小区,118.78389382452616,32.0523639668452,31396,135,43,2,4,南北,31.0
581,江宁科学园竹山路220号外港新村(二期),118.8444135872696,31.946943711134274,22655,128,56.5,2,4,西,23.0
582,鼓楼五塘广场幕府南路230号易盛家园,118.76725112243967,32.102037445815974,24116,139,57.64,2,4,南北,24.0
583,浦口桥北天华东路103号威尼斯水城第十五街区,118.75201398009827,32.1510978165618,13484,120,89,2,5,南北,9.0
584,江宁东山鼓山路小里新寓,118.84584950767372,31.954659085403815,22113,157,71,2,4,南北,5.0
585,浦口桥北滨江大道1号明发滨江新城(三期),118.73838463862897,32.13587843767437,15131,174,115,3,6,南北,14.0
586,江宁东山天印大道710号时花公寓,118.8518832873334,31.962247274806472,18361,112,61,2,4,南北,24.0
587,江宁麒麟科技城丹霞街18号麒麟紫荆城晨光苑,118.9192644768568,32.0485093967135,12223,110,90,2,4,南北,10.0
588,鼓楼建宁路新民路五所村小区,118.7560555299573,32.093399090118375,19992,139,69.53,2,4,南北,26.0
589,浦口桥北丽岛路21号旭日爱上城第四区北区,118.71217562541908,32.133182711380414,16303,135,82.81,2,5,南北,10.0
590,江宁麒麟科技城麒东路777号东郊小镇第六街区,118.94396800017651,32.05934019206608,9839,80,81.31,2,5,南北,14.0
591,南京周边镇江牡丹西路38号碧桂园翡翠华府(一期),118.69575989814714,31.88110397341376,6083,58,95.35,3,6,南北,5.0
592,江宁岔路口双龙大道833号南方花园(东区),118.81714619545363,31.954322646721764,17500,105,60,2,4,西,18.0
593,江宁东山湖西路湖西雅居西苑,118.8554479954024,31.966878995649186,17379,179,103,3,6,南北,5.0
594,雨花台西善桥善水路建发善水湾一二期,118.72362958159894,31.95293412059023,25443,200,78.61,2,5,南北,12.0
595,建邺兴隆怡康街19号招商雍华府,118.74709836597785,32.01244486887491,45122,555,123,3,6,南北,10.0
596,江宁秣陵东虹街东虹花苑东苑,118.76951972515855,31.868579753189387,10646,99,93,3,5,南北,19.0
597,浦口江浦街道龙华路12号海都嘉园,118.63112386691414,32.07282465848857,14951,189,126.42,3,6,南北,12.0
598,浦口江浦街道新浦路122号同心佳园,118.63546852671776,32.0613660698236,14955,163,109,3,6,南北,4.0
599,建邺奥体牡丹江街银城西堤国际第三区,118.73147118777067,32.003707565289744,48077,625,130,3,6,南北,15.0
600,浦口江浦街道象山南路揽月山庄,118.63034523118573,32.079128332836106,14623,155,106,3,6,南北,14.0
601,六合雄州鹭岛中路3号荣盛鹭岛荣府南苑,118.79574916462307,32.3291867932062,7268,95,130.71,3,7,东南,7.0
602,玄武丹凤街丹凤街丹凤新寓,118.7826040840286,32.055283768559406,28258,170,60.16,2,4,南北,24.0
603,滨江开发区谷里邻里大道50号新民花苑,118.69990906091937,31.864830323348244,7920,99,125,3,7,南北,14.0
604,滨江开发区滨江润寿北路618号绿地国际花都(二期)御峯,118.58539757478317,31.854810905222614,10910,120,110,3,7,南北,7.0
605,栖霞马群马群南路9号银城君颐东方厚泽园,118.88345883940447,32.047327936840375,39154,509,130,4,8,南北,6.0
606,栖霞尧化门尧佳路100号尧石二村,118.88271537240787,32.12218118130892,13749,95,69.1,3,5,南北,34.0
607,溧水溧水区秦淮大道399号天岳城,119.04206046480844,31.640588756235847,8961,109.8,122.54,3,6,南,6.0
608,雨花台板桥新城华兴路蓝光公园壹号,118.66172346898001,31.921817523668885,17408,188,108,3,6,南北,6.0
609,栖霞燕子矶联珠路胜利村,118.81258596318948,32.13530061675622,16924,110,65,2,4,南,34.0
610,"江宁禄口越秀路,近乾清路新城保利天地",118.811099643318,31.793031195466178,14230,155,108.93,3,7,南,6.0
611,六合大厂草芳路69号草芳新苑,118.730239670714,32.21999632419995,8957,81,90.44,2,5,南北,18.0
612,栖霞龙潭府前路8号创源龙樾,119.05546471864325,32.17848288471077,10575,92,87,3,5,南北,6.0
613,六合雄州园林东路55号万汇秀林水苑,118.84961670542575,32.35286004201595,6607,54,81.74,2,5,南北,15.0
614,六合雄州园林西路188号清香雅苑,118.82957467230493,32.35659949264387,11083,115,103.77,3,6,南北,9.0
615,江宁麒麟科技城麒东路777号银亿东城第十一街区,118.94059777859427,32.0674745436495,11138,96.9,87,2,5,南北,8.0
616,江宁汤山上善路汤水雅居西苑,119.05883307757507,32.04042167109933,11776,126,107,3,7,南,15.0
617,鼓楼凤凰西街汉中门大街122号莫愁花园海棠里,118.7376941219249,32.042309543372205,27585,218,79.03,3,5,南,32.0
618,六合雄州朝天街206号欢乐广场,118.82940766805845,32.338824969930556,12567,132,105.04,3,6,南北,5.0
619,鼓楼金陵小区燕江路金陵新六村,118.75935190336072,32.11329933122747,20413,96,47.03,2,4,南北,24.0
620,栖霞燕子矶壮举路5号燕江新城山林苑,118.83598935914037,32.13447768183248,12893,89,69.03,2,4,南北,8.0
621,秦淮夫子庙长乐路63号长乐路63号小区,118.78449801283512,32.01869269668121,35900,166,46.24,2,4,南北,36.0
622,栖霞迈皋桥和悦街凤和东园,118.84841445397556,32.1225909087177,12576,83,66,2,4,南北,6.0
623,玄武玄武大道蒋王庙街钟山山庄,118.82618520846943,32.08201159730964,23493,148,63,2,4,南,28.0
624,鼓楼水佐岗大方巷五条巷五条巷小区,118.76870679171184,32.06542558889051,28704,155,54,2,4,南北,34.0
625,六合葛塘中鑫路卓越蔚蓝星宸苑,118.73057297489143,32.26048246059849,10000,89,89,3,5,南北,2.0
626,六合大厂杨村三路扬子七村,118.75205287804104,32.213950285911565,10715,60,56,2,4,南北,30.0
627,栖霞燕子矶笆斗山路8号燕江新城燕归苑,118.84319194302783,32.13799321222101,13143,92,70,2,4,南北,7.0
628,秦淮大光路扇骨营148号扇骨里小区,118.79964158968266,32.02315033503063,19800,99,50,2,4,南北,24.0
629,栖霞尧化门尧佳路5号尧化新村(北区),118.86845373576787,32.11799119860464,12400,93,75,2,4,南,34.0
630,江宁麒麟科技城智汇路中海御山府(一期),118.90852077304478,32.029220827916745,25664,358,139.5,3,7,南,9.0
631,鼓楼五塘广场中央北路87-2号汽轮六村,118.77582488650098,32.104517576970785,23175,146,63,2,4,南,6.0
632,栖霞尧化门金尧路8号金尧花园,118.86904633185648,32.12460731997145,13085,140,107,3,6,南,9.0
633,玄武丹凤街居安里7号居安里,118.7844641116451,32.05292989467806,27154,145,53.4,2,4,南北,21.0
634,溧水溧水区红光东路8号橡树城,119.03262049187748,31.682328850637685,6782,68,100.27,3,6,南北,7.0
635,鼓楼热河南路盐仓桥路19号盐西街小区,118.74419855001129,32.09132410406315,22031,110,49.93,2,4,南,27.0
636,滨江开发区谷里邻里大道谷里泉塘新寓,118.70331438676921,31.86754039905499,11667,105,90,4,8,南北,7.0
637,秦淮集庆路来凤街来凤里小区,118.76639534644043,32.024663994957955,23019,113,49.09,2,4,南北,27.0
638,鼓楼龙江有恒路新河一村,118.73152196675875,32.070727525515636,76479,278,36.35,1,3,南,26.0
639,六合大厂健民路321号荣盛水景城天枢苑,118.736005841104,32.22479423351864,18219,183,100.45,3,6,南北,12.0
640,鼓楼龙江龙园南路蓝天园,118.74211036748981,32.05533394300996,51683,599,115.9,4,7,南北,26.0
641,六合雄州气象路2号幸福家园(六合),118.84592172855831,32.36253338056194,8429,59,70,2,5,南北,12.0
642,鼓楼金陵小区燕江路金陵新五村,118.75706821734977,32.11232287010112,17572,112,63.74,2,4,南北,28.0
643,玄武锁金村板仓街49号板仓街49号小区,118.81716446484428,32.07192852153292,26408,181,68.54,2,4,南北,21.0
644,栖霞尧化门尧化新村103号尧化新村103号院,118.8704022287144,32.11566693823933,10000,70,70,2,4,南,27.0
645,六合雄州园林东路101号龙海新加坡花园城北园,118.8528962160021,32.35117731634797,7245,60,82.82,2,5,南北,16.0
646,玄武月苑过街山路28号中海玄武公馆B区,118.81715210353516,32.10008619786339,44214,630,142.49,4,8,南,6.0
647,玄武后宰门后宰门西村11号北安门社区,118.81456805066658,32.04824502641542,26885,168,62.49,2,5,南北,29.0
648,溧水溧水区秦淮大道188号北宸新苑,119.04020550653219,31.677519755710726,8250,99,120,3,7,南北,6.0
649,秦淮月牙湖苜蓿园大街69号月牙湖花园,118.82428499862856,32.02870970737806,26788,442,165,3,7,南北,24.0
650,建邺奥南双闸路96号海珀星晖(二期),118.68549498702068,31.982497604259926,43056,620,144,4,8,南北,3.0
651,浦口桥北南浦路浦泰和天下(二期),118.73371900634169,32.134419858420195,14118,96,68,2,5,南北,10.0
652,浦口江浦街道象山路1号碧云山庄,118.6187045124655,32.06835464334212,13843,150,108.36,3,6,南北,9.0
653,浦口江浦街道新浦路123号城南新村,118.63991343667556,32.06142613702471,13379,138,103.15,3,6,南北,14.0
654,六合葛塘荣鑫路88号亚泰梧桐世家,118.7327681092704,32.26255861562027,9519,85,89.3,2,5,南北,9.0
655,鼓楼小市郭家山29号郭家山二十九号大院,118.77043333645788,32.10022005797152,18000,117,65,2,4,南北,34.0
656,雨花台小行灿星路9号仁恒城市星光,118.73766315101122,31.97907978077584,38899,500,128.54,4,8,南北,1.0
657,江宁麒麟科技城智汇路188号启迪城雅园,118.90132180387498,32.027400010681056,19695,195,99.01,3,6,南,7.0
658,浦口江浦街道台南路10号力标四季嘉园,118.59205035541775,32.02609833108977,13517,143,105.8,3,7,南北,7.0
659,浦口江浦街道高映路5号滨江桃园,118.62072665988984,32.03608712534483,11137,98,88,2,5,南北,3.0
660,雨花台小行软件大道169号恒大华府,118.74216451463617,31.98203035961855,37290,630,168.95,4,8,南,7.0
661,六合葛塘和旭路500号文承楠苑,118.73657532242859,32.24008179670874,12346,135,109.35,3,7,南北,6.0
662,六合雄州雄州东路东城丽景,118.86305177063039,32.33892030810901,6000,51,85,2,5,南北,9.0
663,溧水溧水区机场路禹洲中粮都会09,119.04577690699068,31.677353289253936,7439,90,121,3,7,南北,5.0
664,鼓楼小市东门街140-148号双号东门街140-148号双号小区,118.78121167750164,32.098424821692014,19978,105,52.56,2,4,南北,26.0
665,秦淮月牙湖石杨路101号银龙花园(三期),118.8567664264153,32.00620321630166,16884,130,77,2,4,南,19.0
666,六合葛塘葛中路629号尚品馨苑,118.73867302261408,32.238147830034855,13251,158,119.24,3,7,南北,16.0
667,浦口江浦街道花莲路海科新寓万福园,118.59485450439504,32.0285241816665,11047,95,86,2,5,南北,4.0
668,浦口江浦街道园胜路1号滨江嘉园,118.62315041784635,32.04408429467523,11200,84,75,2,5,南北,7.0
669,六合雄州长江路49号长江新苑,118.8342897014563,32.344518244128146,7539,49,65,2,4,南北,24.0
670,六合龙池通池路55号荣盛茉莉苑北园,118.80276865657147,32.33450812450065,9334,70,75,2,5,南北,9.0
671,浦口高新区弘泰路6号弘阳爱上花园,118.70502657526686,32.14010633032407,19827,228,115,4,8,南北,7.0
672,鼓楼龙江定淮门大街99号海德卫城,118.73044719329953,32.06598854794519,40136,580,144.51,3,6,南,18.0
673,江宁禄口永欣南路海棠苑,118.85597680750745,31.763419595445907,7976,58,72.72,2,4,南北,22.0
674,秦淮洪武路评事街208号绒庄新村小区,118.77597273883038,32.031527772563734,21667,117,54,2,4,南,34.0
675,浦口桥北江山路6号金象朗诗红树林,118.72933728618801,32.1277729576845,27852,390,140.03,4,8,南北,5.0
676,六合雄州秦苑路33号隆泰花园,118.84648035698042,32.348842004920066,8164,69,84.52,2,5,南北,10.0
677,鼓楼水佐岗山西路67号世贸中心大厦,118.76503712521092,32.0673159450165,14761,198,134.14,2,4,南北,21.0
678,浦口江浦街道公园北路12号环岛公寓,118.62444879031014,32.06526896581672,17143,132,77,2,5,南北,14.0
679,栖霞摄山星城摄山路闻兰苑,118.99648038174298,32.14388345269688,10096,106,105,3,6,南北,17.0
680,鼓楼水佐岗水佑岗23号水佑岗23号小区,118.7550695038387,32.06962319569099,29889,155,51.86,2,4,西南,34.0
681,六合雄州园林东路45号百合园,118.84692787184015,32.35196870420855,7885,82,104,3,6,南北,12.0
682,六合雄州王桥路9号城开新都雅苑(一期),118.82334849726813,32.32432292501818,10264,78,76,2,5,南北,6.0
683,浦口顶山浦珠中路236号盛泉新城,118.67517424002514,32.11212081290795,12997,150,115.42,3,7,南北,8.0
684,六合大厂草芳路213号荣盛水景城玉衡苑,118.7345084428731,32.225954036879145,11084,99,89.32,2,5,南北,11.0
685,栖霞马群百水桥村116号百水家园,118.89905669284109,32.05049085642145,12164,76.8,63.14,2,4,南北,19.0
686,六合龙池龙口路9号香缇郡,118.80709088122019,32.318797608232536,7277,83,114.07,3,6,南北,7.0
687,鼓楼金陵小区四平路三所村,118.75124199757326,32.09666176959368,19488,89,45.67,2,4,南,34.0
688,江宁九龙湖清水亭西路200号藏龙御景,118.7948980765702,31.913364647581762,19646,468,238.22,5,10,南北,9.0
689,栖霞晓庄怡静路4号招商1872i-park公寓,118.82806298468427,32.1262994410297,14560,91,62.5,2,4,南,7.0
690,浦口顶山华府路43号新江雅苑,118.69988805650382,32.10170395141911,12991,139,107,3,5,南北,24.0
691,鼓楼江东东宝路8号时代天地广场(商住楼),118.73010923833272,32.045672679626044,19693,128,65,2,4,南,16.0
692,南京周边镇江碧桂园大道碧桂园凤凰城凤鸣苑,118.73936114829915,32.02979372979871,4154,37.5,90.28,2,5,南北,10.0
693,六合六合区其他冶浦路99号龙海骏景,118.85620471836775,32.34387144407439,9660,85,88,2,5,南北,6.0
694,六合雄州文晖路99号雨庭花园,118.82860008839398,32.325617973907775,8031,70,87.17,2,5,南,14.0
695,六合雄州新滁路1号复兴西苑,118.82224293995368,32.34802975229983,8515,86,101,3,6,南北,10.0
696,玄武锁金村锁金北路锁金三村,118.81094116489821,32.077264829338596,26667,120,45,2,4,南,40.0
