ID,houseLoc,longitude,latitude,unitPrice,housePrice,houseArea,houseBedroom,houseRoom,houseOrientation,houseAge,houseSubway,houseHousingPeriod,houseFloorType,houseFloorSum
99,岳麓中海国际云栖路175号中海国际社区(三期),112.91346717576845,28.14064136392,10180,133.0,130.66,4,8,南北,6.0,0,,低层,33.0
100,岳麓观沙岭茶子山东路166号协信星澜汇,112.94841191005214,28.245953928975783,13968,198.0,141.76,4,8,南,9.0,1,满五年,低层,34.0
101,天心天心区政府芙蓉南路鑫远翡丽郡,112.98358717844036,28.108528308120302,13787,120.0,87.04,3,6,南北,4.0,1,满五年,中层,13.0
102,"雨花体育新城劳动东路,近花候路长房东旭国际(一期)",113.0018793427171,28.122274882004486,14452,168.0,116.25,3,7,南,3.0,1,满五年,低层,32.0
103,"天心奥特莱斯广场芙蓉南路,近披塘路鑫远悦城",112.98015565963304,28.0818183687824,9838,100.8,102.46,3,6,南,6.0,1,满五年,高层,17.0
104,岳麓咸嘉新村桐梓坡路519号高鑫麓城,112.92120600995284,28.220775620310928,13762,168.0,122.08,3,7,南,16.0,1,满五年,高层,28.0
105,岳麓银盆岭潇湘中路万科里金域国际(三期),112.95666405509944,28.237682282271575,23915,330.0,137.99,4,8,南,4.0,0,,中层,47.0
106,望城普瑞大道西雷锋大道金地三千府(别墅),112.86952743228989,28.277890897880948,12817,182.0,142.0,5,10,南北,6.0,0,满五年,,1.0
107,岳麓枫林三路正兴路118号荷塘月色(岳麓),112.88068782677524,28.21073837317172,8088,95.0,117.46,3,7,南北,10.0,1,满五年,低层,6.0
108,望城月亮岛月亮岛路润和滨江府(二期),112.91798874153169,28.289650277239687,11085,130.8,118.0,3,7,南北,5.0,1,满五年,高层,34.0
109,天心金盆岭赤岭路215号通用时代国际社区,112.97368812841437,28.152935759806777,13445,185.0,137.6,3,7,南北,7.0,1,满五年,高层,31.0
110,芙蓉万家丽万家丽中路一段112号东方新城,113.02216553071848,28.193746649072192,7917,83.0,104.85,3,7,东南,23.0,1,满五年,中层,6.0
111,岳麓桐梓坡西路雷高路山水梅溪雅郡,112.83654225907132,28.217998448932413,8802,126.8,144.07,4,8,南北,4.0,0,满五年,高层,31.0
112,望城月亮岛潇湘北路润和天地印湘江,112.92336159340192,28.29804588749444,10164,111.8,110.0,4,8,南北,5.0,1,满二年,中层,28.0
113,天心新开铺书院南路28号兴威帕克水岸,112.96895232962488,28.14722277751935,11034,115.0,104.23,3,7,南北,9.0,0,满五年,中层,30.0
114,雨花体育新城沙湾路9号半山壹号,113.03965308879972,28.157141156906107,11190,157.0,140.31,3,7,南北,5.0,1,满五年,高层,34.0
115,天心省政府雀园路468号北辰中央公园(AB区),112.9713041098946,28.098447801207733,11556,140.0,121.15,4,8,南北,8.0,1,满五年,高层,17.0
116,天心省政府湘府中路226号天城泰祥苑,112.98915632723713,28.11700957825017,11093,106.8,96.28,2,5,南北,14.0,1,满五年,高层,18.0
117,"星沙泉塘东六路,近社塘路中国铁建国际城(二期)",113.11002378216418,28.23535088695554,8057,68.0,84.4,3,6,南北,6.0,1,满五年,高层,34.0
118,岳麓阳光100后湖路阳光100国际新城(西区),112.9335190749361,28.14488216162456,9129,128.0,140.22,3,7,南北,9.0,1,满五年,中层,8.0
