ID,houseLoc,longitude,latitude,unitPrice,housePrice,houseArea,houseBedroom,houseRoom,houseOrientation,houseAge,houseSubway,houseHousingPeriod,houseFloorType,houseFloorSum
187,海珠广州大道南广州大道南1028号万达广场(海珠),113.3129569390989,23.079731221750773,20000,50.0,25.0,3,6,东南,7.0,1,满五年,中层,25.0
188,番禺番禺节能科技园番禺大道北822号信业悦都荟,113.35929218426364,22.976104926694628,13232,58.8,44.44,3,6,东南,5.0,0,满五年,高层,20.0
189,增城朱村广汕公路科慧花园,113.66841042179348,23.284148719395024,11957,110.0,92.0,3,7,南北,5.0,1,,低层,33.0
190,海珠工业大道南工业大道南804号第三金碧花园,113.2831562876734,23.0679420291816,39226,458.0,116.76,3,7,北,17.0,1,满五年,高层,32.0
191,番禺汉溪长隆市广路长隆珑翠,113.32276705186166,23.004397746195945,35079,335.0,95.5,3,7,南北,6.0,1,满五年,高层,26.0
192,花都镜湖大道臻裕北环街1-11号越秀臻裕府,113.23454303256236,23.38352161411176,21479,247.0,115.0,4,8,南北,5.0,1,,高层,18.0
193,天河天河北天河直街1-87号华苑大厦,113.31206228705445,23.13745573234929,39450,430.0,109.0,3,6,东南,24.0,1,满二年,高层,30.0
194,荔湾陈家祠光复北路光复北路小区,113.2472558542894,23.126214304012027,27182,190.0,69.9,2,5,南北,24.0,1,满五年,高层,9.0
195,天河长兴长兴路363号广州有色金属研究院,113.35667237467923,23.17430678291872,33334,310.0,93.0,3,6,南北,34.0,0,满五年,中层,6.0
196,番禺广州雅居乐兴南大道雅居乐剑桥郡佰利山,113.40158467234478,22.939688550267928,31857,315.0,98.88,3,5,南北,4.0,1,满二年,中层,30.0
197,番禺市桥迎星西路133号星誉花园,113.3535664029196,22.965293350917616,35547,340.0,95.65,3,7,西南,9.0,1,满五年,中层,17.0
198,海珠南洲盈丰路万华花园,113.29512126488711,23.07290791722282,30777,276.0,89.68,3,7,南,22.0,1,满五年,低层,8.0
199,天河岗顶中山大道西18号明轩大厦,113.33856088018456,23.138453830642284,50949,360.0,70.66,2,4,西北,20.0,1,满五年,中层,26.0
200,增城中新镇风光路金科景业瀚景园,113.63960861474584,23.28087764206598,11741,116.0,98.8,4,8,南北,3.0,1,满五年,中层,32.0
201,花都狮岭狮岭大道东1号御华园,113.18587444006457,23.449269887246185,13076,105.0,80.3,2,5,南北,11.0,0,,中层,31.0
202,白云白云万达金钟横路220号广信白兰花园,113.26247282823569,23.17257507657001,31755,236.0,74.32,2,4,南,30.0,0,,,4.0
203,白云嘉禾望岗百顺北路新世界云逸,113.27251049500212,23.23580910096348,47699,430.0,90.15,3,6,南北,4.0,1,满五年,高层,28.0
204,番禺华南新城兴南大道163号珠江铂世湾,113.35966125490744,23.026428252865266,36621,348.0,95.03,3,7,南北,3.0,1,满二年,中层,32.0
205,越秀淘金淘金坑34-53号淘金坑小区,113.2856605923298,23.144001603251542,58324,480.0,82.3,3,6,南北,24.0,1,满五年,高层,8.0
206,"番禺万博万博二路,近兴南大道金地壹粤府",113.3427610436004,23.01270832639478,63828,1175.0,184.09,4,8,南北,6.0,1,满五年,高层,32.0
207,番禺汉溪长隆素馨街10号珑翠北区,113.32658457375734,22.99751035712709,37203,359.0,96.5,3,7,南北,2.0,1,满二年,高层,29.0
208,天河沙太南瑞兴街时代花生(天河),113.31426765029217,23.16848796981656,42380,228.0,53.8,2,5,南,16.0,1,满五年,中层,8.0
209,越秀杨箕广州大道富力东山新天地,113.30916361963942,23.129566520771068,119277,1610.0,134.98,3,7,南,9.0,0,,高层,32.0
210,增城朱村朱村大道东路汇港威华国际,113.7351916248426,23.27976869639627,10457,88.0,84.16,3,6,北,7.0,1,满二年,高层,31.0
211,海珠中大新港西路68号富景花园,113.28376791397984,23.09528634827,37296,385.0,103.23,3,7,南北,21.0,1,满五年,中层,31.0
212,天河岗顶黄埔大道西365-369号中铁盛德国际,113.3321554961561,23.13034786071801,51180,460.0,89.88,2,5,南北,8.0,1,满五年,高层,38.0
213,天河东圃东圃明镜路兰亭盛荟,113.40159770143272,23.115640410717727,61667,555.0,90.0,3,7,南北,8.0,1,满五年,低层,44.0
214,番禺广州雅居乐兴南大道398号广州雅居乐花园十年小雅,113.36107211839033,23.01261396947998,34629,312.0,90.1,3,6,东北,13.0,1,,低层,33.0
215,海珠昌岗江南大道南362号达镖国际中心,113.27105054657098,23.092276171778384,13889,50.0,36.0,3,7,南北,9.0,1,满五年,中层,28.0
216,越秀西门口大德路135号大德路小区,113.25290342638874,23.12060722360744,28966,168.0,58.0,3,5,南北,9.0,1,满五年,中层,9.0
217,黄埔香雪开泰大道万科东荟城,113.48680417060838,23.17581810304999,28746,278.0,96.71,3,7,南北,9.0,1,满五年,中层,33.0
218,增城中新镇下车路恒大山水城,113.60860159132874,23.301625050706324,9959,80.0,80.33,2,5,南北,8.0,0,,高层,18.0
219,海珠工业大道北革新路149-150号光大花园,113.25033778072518,23.08768832448579,47403,365.0,77.0,2,5,南北,18.0,1,满五年,低层,11.0
220,白云金沙洲彩滨北路保利西海岸汇海花园,113.20364521340362,23.175250871815447,29537,265.0,89.72,3,6,南北,12.0,1,满五年,中层,26.0
221,天河岗顶龙口西路67-71号倚龙华轩贤人阁,113.32999535412247,23.13925901905686,45872,450.0,98.1,4,7,南北,24.0,1,满五年,低层,31.0
222,海珠宝岗南田路南田路小区,113.25852790976548,23.100923216272477,34216,168.0,49.1,3,7,南北,24.0,1,满五年,,1.0
223,白云金沙洲藤业一路恒大绿洲,113.20499926863292,23.14827453373095,30802,830.0,269.47,4,8,东,15.0,1,满五年,中层,31.0
224,海珠广州塔灏景街1号珠江帝景苑,113.32198137640243,23.109411366127148,75236,1900.0,252.54,5,10,南,17.0,1,,高层,32.0
225,海珠工业大道南工业大道南第一金碧花园,113.28170114792144,23.07195895465151,43572,305.0,70.0,2,5,北,21.0,1,满五年,高层,22.0
226,增城广园东凤凰城大道碧桂园凤凰城凤锦苑,113.59960915567844,23.14699029000405,16232,318.0,195.91,4,8,南北,13.0,0,满五年,高层,26.0
227,番禺桥南南城路689号越秀可逸江畔,113.35747324639055,22.90726345778501,44307,370.0,83.51,2,5,南,9.0,0,满五年,低层,13.0
228,天河五山五山路450号华南理工大学东住宅小区(辽河路),113.34602063178411,23.15210707023066,66266,550.0,83.0,3,6,南,5.0,1,,中层,8.0
229,增城永和新新大道15号金地香山湖,113.59823600871016,23.218484088142255,9109,92.0,101.0,3,7,南北,4.0,0,满二年,低层,31.0
230,天河车陂车陂路407号富力天朗明居,113.38624123138462,23.128358170140903,41140,325.0,79.0,3,5,南北,22.0,1,,低层,18.0
231,番禺市桥市桥坑口路100号星海国际,113.36709788818644,22.946220261812705,7693,50.0,65.0,3,6,南北,6.0,1,满五年,中层,25.0
232,越秀东湖东湖西路1-9号东湖新村,113.2823961592235,23.12042067582151,52565,410.0,78.0,3,6,东南,29.0,1,满五年,中层,16.0
233,白云广园路广园中路景泰新村,113.26321572952442,23.16401789989124,29643,166.0,56.0,3,5,南,29.0,0,,低层,9.0
234,海珠广州大道南蕙兰路1号丰盈居,113.3085823421464,23.10547423499198,49626,450.0,90.68,3,7,东北,19.0,1,满五年,低层,25.0
235,从化街口中心区明珠大道北花林湖畔,113.52007119741435,23.606294561053137,5830,63.0,108.08,3,7,北,12.0,0,满二年,低层,10.0
236,花都狮岭狮岭大道东8号狮城国际,113.18297728169168,23.44644133921381,11273,130.0,115.33,3,7,北,9.0,0,,低层,16.0
237,花都镜湖大道镜湖大道北16号美林轩逸时光,113.24453158596572,23.36575100499876,16858,118.0,70.0,2,5,东南,12.0,1,满五年,高层,15.0
238,番禺亚运城亚运大道亚运城天成,113.46968156713017,22.948521707674075,22839,205.0,89.76,3,7,南北,8.0,1,满五年,中层,54.0
239,番禺星河湾沙溪大道381号珊瑚天峰,113.3418630772838,23.03698390789354,33367,638.0,191.21,3,8,南北,10.0,0,,中层,32.0
240,增城中新镇风光路31号中国铁建国际公馆,113.6255014105463,23.28233629528149,13244,138.9,104.88,4,9,南北,2.0,1,满二年,中层,35.0
241,白云同德围上步大道怡心苑,113.23354488057792,23.17240506073392,18557,143.0,77.06,2,5,南北,24.0,1,,高层,9.0
242,花都新区花都大道中131号雅宝新城,113.18359649013271,23.428974592847165,11530,116.0,100.61,3,7,南,5.0,0,满二年,高层,29.0
243,越秀公园前广仁路4号广仁路4号大院,113.26271369664885,23.131359112798407,30364,167.0,55.0,2,5,南北,24.0,1,满五年,低层,9.0
244,越秀淘金麓苑路5-24号麓苑小区,113.27737150975196,23.14486768733031,49000,360.0,73.47,3,6,南,34.0,1,满五年,中层,6.0
245,海珠南洲益通三街6号益鹏翠苑,113.29788112278452,23.06780030443657,28978,255.0,88.0,3,6,南北,20.0,1,满五年,高层,12.0
246,天河珠江新城西金穗路22-30号丽晶华庭,113.31268459078218,23.125958857131074,52376,1250.0,238.66,4,8,北,26.0,1,满五年,高层,30.0
247,"海珠赤岗赤岗一街2,4号赤岗一街小区",113.32084756952308,23.097682798546213,35429,257.0,72.54,3,6,东南,29.0,1,满五年,低层,9.0
248,越秀淘金淘金路淘金路小区,113.28143259771254,23.143025748515328,63330,520.0,82.11,3,5,南,34.0,1,满五年,高层,8.0
249,番禺亚运城乐羊羊路55号亚运城天峯,113.48473326913336,22.94954804056553,23091,285.0,123.43,4,8,南北,5.0,0,,中层,26.0
250,黄埔香雪开创大道品秀星樾,113.50222495721788,23.166604378982136,29897,290.0,97.0,3,7,南,4.0,1,满五年,高层,23.0
251,番禺大石朝阳东路178号滨江绿园,113.31895986212032,23.028773620411474,26525,295.0,111.22,3,7,南,20.0,1,满五年,中层,11.0
252,白云京溪广州大道北云景名都,113.32360695858274,23.185618264448717,55145,410.0,74.35,2,5,南北,17.0,1,满五年,中层,18.0
253,番禺汉溪长隆汉溪路163号保利大都汇,113.32940388079751,22.997906712010977,18665,180.0,96.44,3,7,南北,9.0,1,满五年,高层,32.0
254,番禺祈福普福路30号祈福新邨祈福名都,113.3170082768763,22.96740857134652,30155,264.0,87.55,3,7,南北,10.0,0,满五年,中层,32.0
255,荔湾荔湾路荔湾路银建小区,113.23754418533774,23.133779238047268,30000,165.0,55.0,2,5,南北,24.0,1,满五年,低层,9.0
256,天河车陂天坤三路阳华国花苑,113.38772455618552,23.14084802011655,47752,360.0,75.39,2,5,南北,8.0,1,满五年,高层,15.0
257,天河珠江新城中花城大道80号嘉裕公馆,113.32392698696478,23.120368483616623,174616,3500.0,200.44,4,9,东南,10.0,0,,高层,32.0
258,天河沙河广州大道北52号天河豪景花园,113.31040261076689,23.15704708525773,26787,220.0,82.13,3,6,南北,18.0,1,满五年,低层,19.0
259,荔湾陈家祠中山七路231号锦龙社区,113.2433572728552,23.12699574512951,35385,230.0,65.0,3,6,东南,24.0,1,满五年,高层,9.0
260,天河天河北天河北路614号金海花园,113.3325371152731,23.1429456326294,63334,665.0,105.0,4,8,南北,19.0,1,满五年,低层,31.0
261,越秀一德路大德路233号富华商贸大厦,113.25603391657368,23.121051384586437,16667,50.0,30.0,2,5,南北,9.0,1,满五年,中层,28.0
262,白云南湖广州大道北新天半山,113.33637797225715,23.22117119251333,44272,1199.0,270.83,5,10,南北,11.0,0,满五年,低层,25.0
263,白云梅花园怡新路650-820号合生云山熹景,113.31775470210766,23.17919346777776,59982,570.0,95.03,3,6,南,14.0,1,满五年,中层,8.0
264,花都新区迎宾大道105号大运家园,113.23024129721624,23.40453580171458,16249,160.0,98.47,3,6,南,16.0,1,满五年,高层,11.0
265,荔湾西关恩洲北横街59号恩洲北横街小区,113.23352693707407,23.12724995071549,32143,135.0,42.0,2,5,南北,24.0,1,满五年,低层,9.0
266,越秀东川较场西路13号较场西路13号大院,113.27737060741984,23.12563212632588,51803,388.0,74.9,2,5,东北,11.0,1,满五年,中层,9.0
267,白云金沙洲环洲二路保利西子湾,113.20536764736131,23.15065110426187,30914,253.0,81.84,2,5,南北,12.0,1,满五年,中层,11.0
268,番禺桥南德信路388号越秀可逸阳光,113.36729425349225,22.913200806709902,30363,323.0,106.38,3,7,东南,10.0,0,满五年,高层,13.0
269,增城新塘陈家林路合生湖山国际,113.56236375158832,23.13509331833945,14444,128.0,88.62,3,6,南,3.0,0,满五年,中层,33.0
270,黄埔科学城荔虹二路18号飞晟文汇,113.49740507590478,23.172952225347355,13746,124.0,90.21,2,5,东南,8.0,1,满五年,中层,26.0
271,海珠东晓南盈丰路英豪花园,113.2940044143782,23.071009535796616,40883,278.0,68.0,2,5,西南,20.0,1,满五年,高层,32.0
272,海珠前进路复兴十二巷48号海意名苑,113.26470004700114,23.10432742290183,32725,265.0,80.98,3,6,北,26.0,1,满五年,中层,9.0
273,天河五山茶山路225号五山花园,113.3479404789133,23.152221456573287,56383,530.0,94.0,3,6,南,22.0,1,满五年,高层,10.0
274,海珠昌岗江南大道中162号穗花新村,113.27139385934848,23.09819723731185,48135,298.0,61.91,3,5,北,29.0,1,,中层,9.0
275,白云白云大道北黄边北路120-340号云山诗意人家,113.28452825862873,23.22049985527523,35822,395.0,110.27,3,7,南,4.0,1,满二年,低层,15.0
276,花都铁路西望岗路6号祈福天龙苑,113.19028883693888,23.37374728429505,11001,85.0,77.27,2,5,东北,8.0,1,,低层,28.0
277,越秀二沙岛大通路25号新世界棕榈园,113.29567589591854,23.11218222090435,149351,1150.0,77.0,1,3,南北,21.0,0,,,3.0
278,天河林和林和东路143号紫荆小区,113.3219533348452,23.147330395785573,56075,600.0,107.0,3,5,东南,27.0,1,满五年,低层,24.0
279,天河沙河永福正街128-136号永福正街128-136号小区,113.30204970869552,23.144893537556328,24326,240.0,98.66,3,6,南北,27.0,1,满五年,高层,6.0
280,白云南湖凌云街1号卡布奇诺,113.3223474462793,23.210380944189016,32900,278.0,84.5,3,6,东南,13.0,1,满五年,高层,8.0
281,番禺市桥禺山西路335号大华紫悦府,113.33122967668425,22.93853073440116,27344,318.0,116.3,4,8,南北,2.0,0,,高层,33.0
282,白云白云大道北泉水街1-15号元下田云泉居,113.28155884706544,23.218783761982177,24987,230.0,92.05,3,6,南北,25.0,1,满五年,低层,12.0
283,海珠琶洲新港东路会展世界城,113.38037105991228,23.098485003492048,89154,1288.0,144.47,4,8,东南,21.0,1,,低层,11.0
284,越秀五羊新城东泰路东海嘉园,113.30604295669222,23.12783826620109,73020,577.0,79.02,2,5,东南,22.0,0,,高层,30.0
285,海珠江南大道中小港路163号富基广场,113.26512827000406,23.10972694381329,64628,638.0,98.72,3,6,北,12.0,1,满五年,高层,44.0
286,番禺万博锦绣路133号锦绣香江布查特官邸三期,113.3356478350548,22.992656917628253,52269,880.0,168.36,4,8,南北,12.0,1,满五年,中层,18.0
287,番禺汉溪长隆汉溪大道奥园城市天地,113.32949816790264,22.99392516806459,16667,50.0,30.0,2,5,南北,8.0,1,满五年,中层,26.0
288,越秀流花温泉新街14-20号方兴竹雅苑,113.2457015125255,23.16533622358429,44575,465.0,104.32,3,7,南北,7.0,1,满五年,中层,17.0
289,越秀淘金淘金东路141号城启波尔多庄园,113.29153921484912,23.14556352387105,60000,450.0,75.0,2,5,西南,19.0,1,,低层,22.0
290,天河天河北林和西横路215号南粤阁,113.31359475210272,23.155858404052267,43580,470.0,107.85,3,7,西北,24.0,1,,中层,29.0
291,番禺大石朝阳东路423-425号锦绣银湾,113.32110852119902,23.03074876294213,22094,285.0,129.0,4,8,南,7.0,1,满五年,中层,28.0
292,番禺万博迎宾路信基城,113.33249439293408,23.01016167023517,31968,380.0,118.87,3,7,东南,11.0,1,满五年,低层,10.0
293,番禺万博兴业大道西802号诺德名筑,113.34080323247896,22.990937915535252,30008,249.0,82.98,2,5,南,9.0,0,满五年,高层,11.0
294,天河天河北天河北路571号芳草园小区,113.3318842326569,23.14542091058513,69492,820.0,118.0,3,5,南,15.0,1,满五年,高层,30.0
295,荔湾陈家祠紫贵坊紫贵坊,113.24359042574152,23.129999802979462,27500,253.0,92.0,3,7,南北,12.0,1,满五年,中层,9.0
296,越秀解放北桂花路1-2号桂花岗小区,113.25807904813666,23.15190443200266,37097,230.0,62.0,3,6,南北,29.0,1,满五年,高层,8.0
297,番禺市桥光明北路107号康乐园,113.35447248224774,22.948403143153868,19792,190.0,96.0,3,6,西南,12.0,1,满五年,高层,7.0
298,花都铁路西望亭路15号天马丽苑二期,113.17936443420524,23.3713909349229,11648,110.0,94.44,3,6,南北,13.0,1,满五年,低层,33.0
299,南沙进港大道进港大道南沙碧桂园天玺湾,113.57409143262284,22.805088446286977,16139,157.0,97.28,3,7,南北,12.0,0,满五年,高层,30.0
300,越秀北京路连新路连新路小区,113.25748094824564,23.13244270183789,32143,270.0,84.0,3,5,南北,25.0,1,满五年,中层,9.0
301,越秀东川白云路46-50号辉煌大厦,113.27980500258208,23.12173018073769,45097,315.0,69.85,2,4,南,9.0,1,,中层,29.0
302,番禺石楼连海路凯德山海连城(二期),113.50552378533882,23.018384787275483,19566,180.0,92.0,3,7,南北,3.0,0,满二年,中层,32.0
303,白云机场路丽城路1号广州富力城,113.25707986428154,23.249455320028712,32059,285.0,88.9,3,6,东南,12.0,0,满五年,高层,17.0
304,黄埔知识城镇龙大道勤天智品上城(别墅),113.56015780064315,23.28151390863392,20510,490.0,238.91,5,11,南北,9.0,1,满五年,,4.0
305,黄埔大沙地黄埔东路188号怡港花园,113.44873354808075,23.102144823451493,30600,306.0,100.0,3,7,南,12.0,1,满五年,高层,11.0
306,增城新塘荔新十二路99号顺欣广场,113.61881235383323,23.14879931193764,10104,98.0,97.0,3,7,南,18.0,0,满五年,高层,11.0
307,荔湾黄沙黄沙大道南站新街小区,113.23119820251982,23.11355291889124,25962,135.0,52.0,2,5,南北,24.0,1,满五年,中层,9.0
308,增城石滩增滩路碧桂园豪园,113.78924392181334,23.170461978848063,9417,130.0,138.05,3,7,西,7.0,0,,低层,11.0
309,"黄埔科学城永和大道,蔚山街中海誉城北苑",113.52311936542227,23.166781221293206,26398,255.0,96.6,3,6,南,12.0,0,,高层,30.0
310,越秀淘金恒福路240-244-248号华侨乐园,113.2845598240889,23.145169600595136,44737,510.0,114.0,3,6,西南,24.0,1,满五年,低层,25.0
311,从化太平镇广从北路263号人盛巴厘天地,113.53069990632724,23.494660576808528,6802,86.0,126.44,3,7,南,5.0,0,,低层,17.0
312,白云同德围怡富南街18号紫竹苑(白云),113.23447221713909,23.1806877332686,22044,205.0,93.0,3,5,南,26.0,1,满五年,中层,9.0
313,黄埔科学城黄陂东街融创广府壹号,113.43326309487718,23.198391620016928,31859,280.0,87.89,3,7,东南,4.0,1,满二年,高层,33.0
314,花都新区凤凰北路广州融创文旅城,113.19930556971237,23.39850670094287,18946,170.0,89.73,3,6,南,8.0,0,满二年,低层,33.0
315,海珠赤岗靖晖街1-9号赤岗苑,113.32567329236744,23.091131601871552,25890,195.0,75.32,3,6,南北,26.0,1,,高层,9.0
316,越秀西门口光塔路进步里,113.2526255267339,23.12451870925641,25034,189.0,75.5,3,5,南北,24.0,1,满五年,中层,9.0
317,白云钟落潭广陈路1号保利珑玥公馆,113.40629008476284,23.38290815096812,18675,155.0,83.0,3,7,南北,3.0,1,满二年,低层,32.0
318,白云金沙洲建设大道33号万益广场(一三期),113.19623718826529,23.146870812371123,10417,50.0,48.0,2,5,南北,8.0,1,满五年,中层,28.0
319,越秀东风东东风东路787号东风广场,113.304873014115,23.135721240082024,84239,768.0,91.17,3,6,南北,24.0,1,满五年,低层,39.0
320,天河珠江新城中临江大道59号天汇广场天銮,113.32448379674078,23.11716652298995,181384,8950.0,493.43,5,10,南,11.0,1,满五年,中层,45.0
321,南沙金洲焦西路南沙金茂湾,113.51585459185677,22.783386981111764,35478,860.0,242.41,5,11,南北,6.0,0,满五年,低层,36.0
322,海珠琶洲新港东路1000号保利世贸公寓,113.3613658513746,23.098207417896862,20927,103.0,49.22,2,5,南北,5.0,1,满五年,中层,28.0
323,从化街口中心区从化大道南153号上城湾畔,113.5832405609114,23.531352696135617,16920,145.0,85.7,3,6,西北,14.0,1,,中层,17.0
324,番禺祈福市广路232号富豪山庄盛翠华庭,113.34540659262272,22.97551064601538,24716,330.0,133.52,3,7,南北,17.0,0,满五年,高层,17.0
325,荔湾南岸南岸路23号金众西关海,113.22329113071976,23.13425795268178,54910,850.0,154.8,4,8,东南,9.0,0,,低层,46.0
326,白云广园路松柏东街53号华兴苑,113.26068059063168,23.16670048464337,32105,236.0,73.51,3,6,南北,26.0,1,满五年,高层,9.0
327,番禺番禺广场清河东路东怡新区东雅园,113.38520322327504,22.933259671250152,18350,169.0,92.1,3,7,南,20.0,1,满五年,低层,7.0
328,越秀淘金淘金东路62号淘金家园,113.28985032340464,23.147052083915455,66130,410.0,62.0,2,4,南北,21.0,1,满五年,高层,9.0
329,天河天河公园东方三路200号新世界东逸花园,113.35434913625092,23.130840404670334,95503,1550.0,162.3,4,8,南北,16.0,0,,低层,18.0
330,越秀北京路中山五路217-255号府前铭泰,113.2576555239214,23.12741203071764,18667,84.0,45.0,2,5,南北,6.0,1,满五年,低层,30.0
331,天河岗顶石牌东路79号石牌东公安宿舍,113.33781598296024,23.136283287347577,34091,300.0,88.0,2,5,南北,29.0,1,满五年,中层,8.0
332,白云广州大道北广州大道北同和农村信用社宿舍,113.32123219126387,23.200226045146465,22343,178.0,79.67,3,5,南北,25.0,1,,中层,8.0
333,白云黄石广花一路合景朗云花园,113.25857709137424,23.231165628677974,33007,364.0,110.28,4,9,南,6.0,0,满二年,中层,32.0
334,从化街口中心区河东南路388号名城御景世嘉,113.59683056297634,23.534124700465878,9410,110.1,117.01,4,8,西南,9.0,0,,高层,22.0
335,荔湾芳村鹤洞路3巷74-88号芳华阁,113.23753762164992,23.07784946937816,20000,186.0,93.0,3,6,南,9.0,1,满五年,中层,9.0
336,白云人和江人三路1010-1018号流溪半岛,113.28981992414904,23.323202120657164,23984,301.3,125.63,3,7,东北,6.0,1,满五年,高层,13.0
337,黄埔知识城凤湖二路龙湖双珑原著,113.5382859251329,23.32288849335486,21327,210.0,98.47,3,7,南,6.0,1,满五年,中层,23.0
338,番禺番禺广场金海岸大道金海岸花园(二期),113.40265096748284,22.933260804018925,30643,298.0,97.25,3,6,南北,12.0,0,满五年,中层,18.0
339,荔湾陈家祠长寿东路长寿东小区,113.24518518263513,23.120800023477308,26223,118.0,45.0,2,4,南北,16.0,1,满五年,中层,9.0
340,天河珠江新城西华明路4号星汇云锦,113.31146427365908,23.12429215689544,80395,668.0,83.09,1,3,东北,16.0,1,满二年,中层,45.0
341,越秀北京路解放中路解放中路小区,113.25705210420216,23.125280706319323,35913,175.0,48.73,3,5,南北,25.0,1,满五年,中层,9.0
342,番禺祈福东桥大街尚东嘉御,113.32179722803772,22.944791433528348,17790,160.0,89.94,3,6,南北,6.0,0,满五年,高层,31.0
343,海珠江南西基立下道5-28号基立道小区,113.27011405079514,23.106606677624946,28750,115.0,40.0,2,4,西南,30.0,0,,中层,9.0
344,越秀建设建设中马路2-4号中环广场,113.2764915847506,23.13995038247726,89637,1300.0,145.03,3,6,东南,14.0,0,,中层,36.0
345,越秀东湖新河浦一横路16号新河浦一横路小区,113.28923771809556,23.12140235050253,65982,539.0,81.69,2,5,南北,29.0,1,满五年,低层,7.0
346,白云金沙洲三乡路1号创基广场,113.27837205547117,23.235067994127835,9091,50.0,55.0,2,5,南北,6.0,0,满五年,中层,28.0
347,番禺市桥康乐路217号康裕园,113.34869991350622,22.94614144976548,19161,169.0,88.2,3,7,南北,26.0,1,满五年,低层,7.0
348,番禺新造曾边大街思科智慧城12光年,113.40873413258016,23.034462007681245,35068,395.0,112.64,4,8,南北,4.0,1,满二年,高层,33.0
349,白云白云万达金钟横路32号金钟横路锦翠苑,113.2652754713822,23.17116751943477,31241,198.0,63.38,3,5,东西,30.0,1,满二年,高层,9.0
350,增城新塘太平洋五路13号太平洋花园,113.57293684793902,23.120203946942343,11975,95.8,80.0,3,7,东南,12.0,1,满五年,中层,25.0
351,增城凤凰城凤凰城大道碧桂园凤凰城凤馨苑,113.59312562466964,23.142691191827804,21326,195.0,91.44,3,6,西南,15.0,0,满五年,低层,11.0
352,越秀五羊新城寺右新马路124-130号广信豪景大厦,113.30527853368704,23.12207603636381,62464,650.0,104.06,3,6,南北,31.0,1,满五年,高层,24.0
353,荔湾陈家祠中山七路193-195号美荔心筑,113.2449351661884,23.127848642014147,38114,253.0,66.38,2,5,南北,16.0,1,满五年,低层,30.0
354,白云同和同泰路白云山制药厂前山宿舍,113.31589550965488,23.204846501022956,21861,188.0,86.0,3,6,南北,29.0,1,满五年,中层,6.0
355,荔湾陈家祠荔湾路33号隆城大厦,113.23621030445231,23.12792074168511,29788,240.0,80.57,3,7,南北,9.0,1,满五年,中层,25.0
356,白云新市汇侨中路保利紫薇花园(北区),113.24999668599096,23.20307020411481,30928,300.0,97.0,3,5,南,18.0,0,满二年,中层,18.0
357,南沙黄阁天曦北一街南沙保利天汇,113.3947394858704,22.806205314181035,19632,160.0,81.5,3,6,西北,4.0,0,满二年,高层,47.0
358,番禺万博番禺大道北383号海印星玥,113.3447309725055,23.00317176859943,22323,202.0,90.49,3,7,南北,6.0,1,满五年,中层,32.0
359,天河珠江新城西华强路2号富力盈丰大厦,113.31103978948948,23.12816344680794,30135,417.0,138.38,3,5,南,21.0,1,满五年,低层,29.0
360,白云机场路心谊路又一居花园,113.2530157410316,23.17302244814085,29033,270.0,93.0,3,7,南,26.0,1,满二年,低层,9.0
361,番禺钟村市广路280号招商金山谷九期,113.33437045567992,22.97426234997871,32313,285.0,88.2,3,7,东南,7.0,1,满五年,低层,32.0
362,白云新市汇侨中路保利紫薇花园(南区),113.25009025187494,23.201460128300983,26175,291.9,111.52,3,7,南,5.0,0,满五年,中层,11.0
363,天河龙口东龙口东路366-368号鸿景园,113.3355722284809,23.14618412092277,50678,598.0,118.0,4,8,南北,23.0,1,满五年,高层,32.0
364,番禺南浦新园路丽江花园丽字楼,113.29593754566876,23.03811679399721,19091,168.0,88.0,3,7,南,31.0,1,满五年,高层,9.0
365,番禺石楼清晖路2号中海左岸澜庭,113.48691736344632,22.958948827687543,20557,173.0,84.16,3,7,东南,2.0,0,满二年,高层,33.0
366,越秀北京路文明路36-48号精彩生活大厦,113.26520915029712,23.124092058969413,78083,720.0,92.21,3,5,东南,12.0,1,满五年,中层,24.0
367,番禺星河湾沿江东路星河湾四期(星座园),113.33747364577536,23.030028177419247,50677,2600.0,513.06,8,16,南北,18.0,0,满五年,中层,17.0
368,天河汇景新城汇景北路146-182号(双号)侨鑫汇景新城龙熹山,113.37096511795929,23.15046999849627,78490,1650.0,210.22,4,8,南北,13.0,0,,中层,30.0
369,番禺洛溪环岛北路8号南天名苑,113.27776733432884,23.053971848441407,63741,2280.0,357.7,6,13,南北,4.0,0,满二年,低层,19.0
370,海珠昌岗礼岗路6号柏涛雅苑,113.27015687928484,23.087678861647216,47620,300.0,63.0,2,5,南,19.0,1,满五年,高层,9.0
371,荔湾西关蓬莱东约32号蓬莱东约社区,113.23860189194438,23.131914951892345,25334,228.0,90.0,3,7,南北,9.0,1,满五年,,3.0
372,海珠赤岗新安街11号赤岗大塘公安宿舍,113.32956621447276,23.086626676738963,32717,265.0,81.0,2,5,南北,26.0,1,满五年,高层,9.0
373,花都新区凤凰北路32号雅居乐雍华廷二期,113.23050568158206,23.401252030636,17949,280.0,156.0,4,8,南北,19.0,1,满五年,高层,12.0
374,番禺番禺广场亚运大道498号金海岸花园,113.39892753903796,22.93713167518325,20455,180.0,88.0,3,7,南北,20.0,0,,高层,6.0
375,白云新市齐富路163号飞云楼,113.26288577958158,23.19702425369141,20239,85.0,42.0,2,4,南,24.0,0,,中层,9.0
