ID,houseLoc,longitude,latitude,unitPrice,housePrice,houseArea,houseBedroom,houseLivingRoom,houseBathroom,houseOrientation,houseAge,houseSubway,houseHousingPeriod,houseFloorType,houseFloorSum,subwayAround,parkAround,schoolAround,busAround,shopping_mallAround
117,"临平塘栖兴元路,近望梅路杭辰星万里",120.21515394529528,30.462279283891338,15411,147,95.39,3,2,2,南,2.0,0,,低层,28.0,0,0,0,8,10
118,滨江浦沿明德路350号东和云第,120.15425868488347,30.167974051505063,29386,259,88.14,3,2,1,南,10.0,1,满五年,中层,32.0,3,2,8,10,10
119,"拱墅拱墅三墩广业街,近长阳路都市水乡水曲苑",120.08470986196824,30.33369312928981,26423,255,96.51,3,2,1,南,29.0,1,满二年,低层,11.0,2,1,10,10,10
120,西湖文苑莲花街250号嘉绿景苑,120.09382289797766,30.273167375722775,33712,309,91.66,2,2,2,南,17.0,1,满五年,中层,11.0,1,10,10,10,10
121,滨江钱江湾东信大道92号中海钱塘山水(公寓住宅),120.12793417823738,30.177322935897987,48903,430,87.93,2,2,1,南,15.0,1,满五年,中层,34.0,0,0,2,0,1
122,临平临平北康信路九龙仓君廷(公寓住宅),120.22054989690689,30.458538838607375,15884,138,86.88,2,2,1,南,10.0,0,满五年,中层,31.0,0,0,0,6,8
123,上城丁桥长睦路501号新城红郡(公寓住宅),120.2234124010945,30.373195905645325,23485,208,88.57,3,2,1,南,7.0,1,满五年,高层,22.0,0,0,5,10,10
124,"余杭闲林上仓路,近和睦路青枫墅园山语阁",119.97211673269575,30.264528483965478,21192,190,89.66,3,2,1,南,10.0,1,满二年,高层,32.0,3,0,4,10,10
125,萧山开发区宁牧路晴瑞里,120.28402365909295,30.221867991908013,29136,285,97.82,3,2,2,南,4.0,0,,中层,26.0,1,6,8,10,10
126,上城丁桥长睦路北城枫景园(公寓住宅),120.23798991987334,30.36539436987367,18318,108,58.96,2,1,1,南,12.0,1,满五年,高层,17.0,1,2,10,10,10
127,"萧山北干博奥路,近金惠路江南之星",120.23732248797882,30.19150001527027,43395,385,88.72,3,2,2,东西,5.0,1,满二年,中层,34.0,2,2,6,10,10
128,"上城九堡科技园科兴街,近九福路昆盛肖邦",120.26621380785787,30.326443899423907,25952,229,88.24,3,2,1,南,7.0,0,满五年,低层,17.0,1,0,8,10,10
129,上城普福建福街120号万科紫台,120.23891150148975,30.309012780212477,32491,288,88.64,3,2,1,南,9.0,1,满五年,低层,17.0,2,2,3,10,10
130,西湖文三路莲花街56号山水人家秋水苑,120.10395232680082,30.2753569006319,34511,300,86.93,2,2,1,南,21.0,1,满五年,中层,6.0,2,9,10,10,10
131,临平临平北东湖北路嘉丰万悦城(南区),120.29630982791045,30.461529152727078,16902,150,88.75,3,2,2,南,8.0,0,满二年,中层,24.0,0,0,3,8,10
132,"萧山钱江世纪城扬帆路,近盈丰路阳光城檀悦",120.24318719706076,30.222135076021036,57226,615,107.47,3,2,2,南,5.0,1,满二年,低层,17.0,2,1,3,10,10
133,临平临平世纪大道676号康城国际,120.28380756387466,30.403815955529243,21469,190,88.5,3,2,1,南北,13.0,1,满五年,高层,30.0,0,1,0,10,10
134,钱塘大江东宝龙北路江与珑府(公寓住宅),120.49338882214894,30.310356596660046,20876,185,88.62,3,2,2,南北,7.0,1,满二年,低层,25.0,1,0,0,10,10
135,拱墅北景园回龙路321号通和都市枫林,120.17927311801365,30.344339760948635,24124,265,109.85,3,2,2,南,22.0,0,,中层,9.0,2,0,5,10,10
136,临平临平迎宾路华元欢乐城(公寓住宅),120.29602080364289,30.39833143114313,21511,186,86.47,3,2,1,南,9.0,1,满五年,低层,26.0,2,0,1,10,10
137,"临平乔司迎宾路,近1号路保亿风景晨园(公寓住宅)",120.29370143099419,30.371455833917956,22266,195,87.58,3,2,1,南,9.0,0,,高层,25.0,1,1,3,10,10
